dbn,comments
10X045,"[""I was a 90's student and so lazy but Thanks to Ms LaForgia I graduated! It was the best years of my life 1996-1998! How can I forget Mr Rodrigue from Aurora he helped me so much! Thank You! "", ""No one warned me on what's to come when I stepped foot into that school so let me warn and benefit you: if you don't like climbing stairs do not come here. I think there is about 10 flights of stairs and it's not good trust me. Lots of fights. Police has come to my school before just putting that out there. Some teachers are honestly are unfair and has no justice at all. Whoever says students smoke or drink, most likely they are lying because the deans and whatever be walking around like hawks. \n\nYou can met some new friends. The kids fight a lot over the dumbest things sometimes like he says, she says stuff and everything. The water fountains' waters are ehh. The lunchroom and gym separates the boys and girls.\nI WILL WARN YOU NOW: THERE ARE NO AIR CONDITIONERS IN THAT SCHOOL. NO CLASSROOMS HAVE AN AC. The City Squash Program can helps kids get into private schools for ninth grade.\n\nOverall lots of fights, some unfair teachers, barely any trips, no air conditioners, new technology has been added, the food is ehh, stairs are tiring, the school is in the heart of the Little Italy food district, but sometimes a bit of fun. Good luck future students because in M.S.45, you might need it...."", 'nahhh', ""I went to M.s.45 in the 90's. Is Ms.Mincilli still there or Ms Viola. I was in the SalvordI program. "", ""My name is Latoya reams lol wow I would love to chat with you, I know you've had hundreds of student but you know what, nkosa barrett, tameka dixon, amber worell, travine, we all still keep in contact with eachother lol such great memories you've given us I so appreciate you for that you are forever in my heart ms smiley lol, my email is Latoyareams@gmail.com or you can find all of us on face book lol hope to hear from u soon""]"
10X046,"['Hi I am a former student at this school and feel that this school was once a great experience. I was student council president and I was able to raise a lot of money with the help of others this shows that students work together but, sadly I understand times have changed and things may be different but I am pretty sure with the teachers your child will have a amazing experience']"
10X051,"['A school for autistic children will open at the old PS 51 site, <a href=http://www.norwoodnews.org/id=22755&story=school-for-autistic-children-opens-at-old-ps-51/?utm_source=Master+Mailing+List&utm_campaign=cd9242a5d8-EMAIL_CAMPAIGN_2017_02_06&utm_medium=email&utm_term=0_23e3b96952-cd9242a5d8-75750697>Norwood News reports</a>.', ""Before Paul arrived, there was incredible collegiality among teachers, between teachers and admin, and among parents, teachers and admin. To say that Paul engendered trust that was absent is a blatant falsehood. We knew we would miss Esther whose retirement led to Paul's appointment, but in a very short time, Paul created an atmosphere of animus, distrust, and ruled top down in a school that had a history and tradition of agonizing to gain consensus over even small decisions. Paul did away with multi grade grouping by fiat. He drove away gifted, committed teachers who love their profession and loved the children fortunate enough to have class with them. Fortunately for District 10, many of these teachers formed The Bronx Community Charter School where one will see no posts ghost written by the principal to congratulate himself or some Orwellian post about setting those maverick teachers straight that they don't run the school. Bronx Community Charter School is a home for those wonderful mavericks and thus a great place for children and their families to land. I certainly hope the best for BNS. My children all graduated from there and in those years that I was head of the SLT and Esther was the principal, it was what public education could and should be. That tradition is carrying on at BCCS, and I hope can be reignited at BNS now that Paul is gone. \nhttps://insideschools.org/school/84X398#comments-panel""]"
10X054,[]
10X056,"[""Does the school have an archives?  My father lived just a few blocks away (291 E 207th Street)  in the 1920's and 1930's and probably attended this school. He was killed in the Korean War when I was a baby, and I know little about his childhood.  I wondered if the school has class photos from that long ago."", 'I love this school.I am in 5th grade and all teachers are fantastic and challenging to every student.Anybody would love this school.I recommend this school to everybody. P.S.56 is going through a lot of good changes,like contruction on the old school. P.S.56 is now located in Webster Avenue. Also, if students want to participate in competitions that are challenging, there are speech competitions, vocabulary,math, and writing. The principal is the sweetest person in the world.', 'this was one of the best school throughout my educational career so far i knew so many teachers  and mrs. sheeran i was like the school clown \nclass 2010', 'They need to improve on there special ed classes because the first day I went I had to transfer because there was no special ed I was out of school for 2 weeks because o that']"
10X059,"['The food service manager for PS 59 and PS 33 has been accused of serving children food that was past its expiration date and ignoring other food safety measures, <a \nhref=""https://www.nydailynews.com/new-york/education/ny-school-food-service-manager-fired-over-recalled-food-20190926-ikwv3bemkrdsfdfvttg7wdunvq-story.html"">according\n to the Daily News</a>. An administrative law judge has recommended the city fire Britten Logan, who was responsible for overseeing 1,500 meals a day at the two schools and at PS 59\'s annex.', '<a href=""https://nypost.com/2019/09/28/special-education-teacher-sexually-assaulted-9-year-old-student-in-school-cops/?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">The New York Post</a> writes that a school aide at PS 59 was charged for sexually assaulting a student.', ""I sub here a lot and definitely is a developing school. I'd say give the school a little more time and it will excel. Administration is constantly trying to develop its teachers into more effective educators for the children. Friendly environment. As a substitute looking for a permanent gig this school gave me insight as to what to look for in school I would like to teach in. "", ""This school is ok I cant say its bad but in my opinion I didn't like the school so I transferred""]"
10X077,"['New Pre-K dual language programs to add Spanish language programs to Bedford Park Elementary,<a href=""https://www1.nyc.gov/office-of-the-mayor/news/077-19/mayor-de-blasio-chancellor-carranza-47-new-pre-k-dual-language-programs-across-every#/0""> according to NYC.gov.</a>']"
10X080,"['Some teachers and community members defend JHS 80 principal after NY Post reports terrible conditions there. https://www.youtube.com/watch?v=EJg2To4vORs\n\nhttps://www.norwoodnews.org/id=25094&story=teachers-stand-jhs-80-principal-following-reports/', 'The DOE has removed JHS 80 from the ""Renewal"" list and named it one of 21 ""Rise"" schools, but <a href=""https://nypost.com/2018/01/06/struggling-bronx-school-is-a-hellhole-teachers-say/"">the New York Post reports</a> on alleged ""hellhole"" conditions there, including student violence, rat-infested classrooms and administration coverups. The City Council says it will launch an investigation of the school, <a href=""https://nypost.com/2018/01/08/city-council-vows-to-investigate-school-after-post-expose/""> the Post further reports</a>.', 'ms 80 is a bad school and most teacher and student are racist.i had a teacher call ms richardson nexcy she was mad racist.', 'More than half of the teachers and staff members at JHS 80 are leaving the school after having to reapply for their positions, <a href=""http://www.chalkbeat.org/posts/ny/2016/07/14/most-staff-leaving-six-of-new-york-citys-struggling-schools/?utm_source=Master+Mailing+List&utm_campaign=2c5f9a60bc-Rise_Shine_Desegregation_now_an_explicit7_15_2016&utm_medium=email&utm_term=0_23e3b96952-2c5f9a60bc-75747953#.V4zsWvkrLbh"">Chalkbeat reports</a>.', 'A teacher claims she is being called names by the school administrator who is trying to force her out of the school. Read more:  <a href=""http://nypost.com/2016/05/22/principal-tried-to-push-me-out-teaching-job-by-calling-me-shrek/?utm_source=Master+Mailing+List&utm_campaign=396f99b0fa-Rise_Shine_What_brought_Etsy_and_Makerbo5_23_2016&utm_medium=email&utm_term=0_23e3b96952-396f99b0fa-50241921"">here</a>', 'JHS 80 is one of six New York City schools where teachers and counselors must reapply for their jobs after the state deemed the school ""out of time."" <a href=""http://ny.chalkbeat.org/2016/04/01/hundreds-of-teachers-must-soon-reapply-for-their-jobs-at-six-troubled-schools/#.VwJiQz_djIZ?platform=hootsuite"">Chalkbeat reports</a>.', ""We aren't an honors class, so the principal pays no attention to us. We haven't had a math teacher for most of the year, and our science teacher Mr. Deleon is too much of a glutton to teach us anything. It seems he doesn't even know the things he is supposed to be teaching. Despite multiple complaints, from different students to our principal Mr. Polanco but he couldn't care less. Don't send your kid to this piece of Hell."", 'JHS 80 has been removed from the state\'s list of ""persistently struggling schools"", reports <a href=""http://nypost.com/2016/03/13/failing-schools-escape-takeover-without-doing-anything-better/?utm_source=Master+Mailing+List&utm_campaign=1aa1c450db-Rise_Shine_More_master_teachers_to_recei3_14_2016&utm_medium=email&utm_term=0_23e3b96952-1aa1c450db-75578181"">New York Post</a>.', 'Sixty-two NYC schools could be taken over by outside groups within two years, and seven of those even sooner. JHS 80 has been designated “Persistently struggling,” and now has a one-year deadline. Read more <a href=""http://ny.chalkbeat.org/2015/07/16/here-are-the-62-new-york-city-schools-that-could-be-taken-over-by-outside-groups/#.Vaz3jHiFL8F"">here</a>.', ""I have graduated from this school class of 2015 and I was very satisfied with my eighth grade year. I'm very happy to say that this school is improving. This school is viewed is an unsafe school with terrible kids when in reality the school is relatively safe. As long as you choose the right people to associate yourself with you should be fine. I surrounded myself with people who thinked like me and also I joined yearbook which was really fun. Eighth grade was really succesful all nine eighth grade classes graduated. And I bet that the newspapers didn't inform that to the pubic but they do inform the public of the fights that happens in the school (every teenager has conflicts with their peers). In all honesty, I came to this school with negative expectations. My opinion of Isobel Rooney 80 was strongly influenced by the negativity this school recieves. In sixth grade I was scared to attend this school but then I realized that this school is not what the media makes it seem. There are students who work hard and then there are students that don't. Isobel rooney 80 is just like any other middle school. And as for the people who say this school is not safe are also wrong. I've never felt my safety was compromised. If students follow basic common sense, which is to mind your buisness you will be safe. Like they say, ''don't start none won't be none'' . Overall, if you chose the right friends, keep grades high, and be involved in many activities you'll have an excellent three years like I had."", 'Mosholu Parkway Junior High School has been added to a list of struggling “out of time” New York City schools by the state education department. These schools have failed to show improvement after years of intensive support. Read more <a href=""http://www.capitalnewyork.com/article/city-hall/2015/04/8565940/six-city-schools-added-states-out-time-list"">here</a>.', 'I go to this school. It is a good school, but many bad kids want to make it a very bad school. Which is not so nice?', 'im in this school now 2015 i love it', 'I  am in fifth grade. Looking for a middle school is hard, but I definitly know that I am NOT going to this school. I mean, bullying in this school is 83% and I have heard a girl was beaten and sent to the hospital from this....place. I am a good student and I dont want to be bullied, amd nobody does. So who would go to this school? Is anybody doing anything with the bullying in this school? No theatre plays, no music, no anything. I will never ever want to go to this school. Parents who live near this place and want their kids to  go to this school, PLEASE DO NOT BRING THEM HERE. I know many parents want a nearby school, but pick a different place other than this one. I hear there is  Bronx Dance Academy. I hear there is Pace Academy. Come on, a child needs a good place to learn, where it is safe. Please, go somewhere else. Be safe. And remember, there is not so much ""good"" here. I am trying not to be nasty, but it is not so easy. And this message goes to this school; arent you worried about your students safety? Dont you want your school to proceed?Dont you want your students to LIKE this place? I consider going here if they changed it COMPLETELY. I mean COMPLETELY! I have heard there have been changes, but I am not going to a place where there is bullying. I am sensitive.  ♧♧♧♧》》》', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.', 'If you are a teacher you should run hard and fast from this school.  In the past two years they have discontinued (pulled their teaching license from the district and ruined careers with the DOE) 9 teachers.  The other teachers they like, they have refused tenure to.  There is no art, music, dance, theater program and students are locked down in one room all day with no movement.  Not a good environment for students or teachers.', 'NO, this was in the past. This year all of the teachers care about you. Also if you knew, it is one of the few schools that has technology and transparency. You never visited this school so stop saying that this school is bad. This school is the school that I am to, and the teachers care about you the most. They treat you like your mother, or your father. Mr. Polanco, the principal, spends every penny on the students. And, you don\'t need Art, Music, Dance to make the school better! In this school you have more time learning Math and ELA. In my opinion, I think that the reasons, the students get bad grades for their state test is because these student don\'t do homework, and don\'t do class work. As my teachers always say ""you can\'t force a horse to drink water"". What this mean is that, teachers can\'t force knowledge into student head.', 'All of you who things ms 80 is a bad school are wrong, this school is the best school I have ever went to. It has taught me technology and it gets me ready for the new grades and college readiness . We don\'t need fancy items to represent our school, all we need is our knowledge. In addition all the teachers that I have cared about me. In this school they treat us like family and community. Mr.watson always says "" we are family, family stick together."" This means that we are safe the teachers got our back. I know this school is not the problem, the students are. Like my teacher say "" your heritage is more important than your lies."" This means that the bad things that were said about this school were fake, and I know this because many students make up lies. Me.polanco spends every money he gets on the students to get a better education and better technology. I hope this is a new begginig  for all of you.', ""On March 25th 2014 my daughter was sexually assaulted at this school by two male students. Police filed through the juvenile department only to send the boys home with their parents with no consequences because this was their first run in with the law. I asked the staff in the office what steps are going to be taken only to be told nothing at this time because they have to send out a report which takes 5 days to come back with a response to see IF only one of them will face consequences. The other boy said he didn't do it so he's just off the hook period. Meanwhile, I'm home with my daughter whom is scared, embarrassed and hurt that these boys would do such things to her,  while these boys are at school. ""]"
10X081,"['The <a href=""https://riverdalepress.com/stories/parents-push-for-school-security,69037"">Riverdale Press</a> writes, ""P.S. 81 parent association partnered with the school’s safety officers to develop an upgrade plan they believe will make the school more secure.""', 'I have two children who attend PS 81. One is a 5th grader, and one is a kindergartner. My kids love the school, and so do I. The administration and teachers are competent and supportive, and encourage parent engagement.', 'I LOVED P.S81 SO MUCH!!!! I MISS IT ALOT!!!!! I HAVE BEEN THERE SINCE K-5. I LOVE IT SO MUCH', ""Oh my god, yes I loved this school so much when I was in elementary, now in H.S, I really loved the teachers here, but a lot of the students just didn't correspond well with me. Still was a good school."", 'My daughter is a current student at this school.  She started here while entering 3rd grade... I would have to say that she had/has a lot to catching up to do, she was coming from a school who was doing 1st grade work in 2nd grade.   I regret not transferring her to PS81 sooner..   Academically they expect a lot of the kids as well as parents that is definitely a great thing I believe because it forces them to work harder.   \n\n\nMy daughter is not an easy cookie and school was never a place where she was happy to attend and I remember when I was enrolling her one of the staff members said she will LOVE IT! and she was totally right from the shows, to activities they have during the weeks in school is amazing.  They even have Christmas tree sales to raise money for the school they have movie nights where you can come with your family and watch a film with your child.  The staff is all about the kids and that is something i appreciate.   The only regret I have is not transferring her here sooner.', ""I went to PS 81 in my 4th - 6th grades, '68 - '71.  I was in IGC classes where I was able to continue my language and music studies.   Coupled with community resources available at the time - Riverdale Neighborhood House, the Library and all the spill over activities from surrounding private schools - I felt part of community for the first time in my life.  The PTA was very active at the time.  With strong parent involvement helping to enrich the curriculum and opportunities for the kids instead of carping at administrators, disparaging teachers and insulating their children from the school, any school will be the place it should be - a safe rich haven for developing minds and bodies in an extended family.   It looks like PS 81 is trying hard to do that.""]"
10X085,"[""My Fantasy/Reality world began at P.S.85 with Ms. Howell and the close involvement that my parents took to my educational, social and extracurricular activities offered at this SPECTACULAR place that was more than what you would call a school.  My Pre-K to sixth grade was the foundation for what I considered a Carousel Ride that through the ups-downs-ins and outs I had a ride of a life-time that will last me for an entity that was all developed in the science of how our Black Principle Ms. Howell saw what we should know about the world and how we could learn to contribute to make this world a better place. I'm better for all that P.S. 85 and the teachers Ms. Talent, Ms. Dolgoff/Ms. Weiner, Ms. Shoemaker,  Ms. Peda , Mr. Gottlieb and  Mr.Goode. ."", 'PS 85 has made ""demonstrable improvement,"" even though it is still struggling, the New York State Education Department said, according to <a href=""https://chalkbeat.org/posts/ny/2018/12/05/17-struggling-new-york-city-schools-improved-enough-to-avoid-extra-state-oversight-but-they-arent-out-of-the-woods-yet/"">Chalkbeat</a>.', 'In-school health clinics, like the one at PS 85, may lose vital funding from the state, CBS <a href=""http://newyork.cbslocal.com/2018/03/29/school-based-health-clinics-funding-battle/"">reports</a>.', 'PS 85 Great Expectations has been removed from the State Education Department\'s list of struggling schools and no longer faces possible receivership. Politico New York <a ref=""http://www.capitalnewyork.com/article/albany/2016/03/8592483/schools-improve-struggling-schools-list-and-uncertainty"">reports</a>.', ""I was a student there and honestly they really didn't help with my education.  There is a music teacher there and she still is. She was very mean. She would tell kids not to tell there parents what she says. I don't know if this is true but I hear people says she Talks bad about me in that school.  Parents have tried to report her but the principle doesn't seem to care and teachers back her up. She would bully me and that made me experience there horrible. Parents have taken there kids away from that school because of her . I am not lying. Teachers don't seem to care or push their students in there education. There are a few programs there."", 'Ninety-four low-performing schools are now called “Renewal Schools,” by DiBlasio. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.']"
