dbn,comments
09X232,"[""2018-2019(review) IT WAS Great, I got a 4.5/100% in the math state exam, i also got a 2.26 in the English state exam. every teacher in the school teaches everything you need to know, they are also very nice and calm especially the math and science teachers, but am pretty sure as of that year it must of went down because the student's became less knowledgeable and more weirder.           extra: u can also take 2 or 1 regent exam if the teacher thinks your smart enough."", 'THIS IS THE WORST SCHOOL EVER I WORK DOWN THE STRRET AND THERE IS ALWAYS KIDS WEARING MS.232 SHIRTS FIGHTING WITH BATS AND MACHETTES', 'this school is terrible im in class 603 and the students curse obnoxiously at teachers , principles there are revolving fights and vulgar language. the only way i know words like this is from my former school hpm', ""I go to this school my names is Rachel this school is very very bad they don't help us at all ms 232 is a bad school DONT SEND YOUR KID TO THIS SCHOOL""]"
09X236,"[""I love nothing about this school. This school is a tittle 1 school, to me they don't use their $ as they should. My son was in 4 th grade and they didn't have any textbooks to give them on top of them receiving tittle 1 $ they asked parents to send $25. For school supplies. If your child has an iep I suggest you to find other school, your child would always b performing bellow grade level, why because the teachers were not teaching my son despite of him having an IEP. He is not learning disabled! My son was there from K to 4 , 5 years of miseducation. I transferred him to another school and he improved so much to the point that he had  earned certificates and medals on his graduation."", 'BEST SCHOOL EVER I HAD GOOD TIMES IN THAT SCHOOL I NEED TO VISIT CLASS OF 2006 OR 7 I FORGOT BUT I MISS MY TEACHERS MS PATTERSON AND MS RUGGI AGAIN I GOT TO VISIT']"
09X241,"['When is the orientation for upcoming high schoolers', '<a href=""https://hechingerreport.org/scheduling-ways-to-make-teaching-less-solitary/"">The Hechinger Report</a> covers the team lesson planning systems used at AMS, a strategy which helps new teachers effectively build engaging lessons.', 'does this school really have wrestling ??', 'A select group of students from AMS were taken to Black Rock Forest in Orange County for a week of team-building exercises, workshops and talking,<a href=""http://www.wnyc.org/story/get-kids-open-south-bronx-school-heads-woods/"">SchoolBook reports</a>.', 'AMS teachers to get extra mental health training as part of the 100 Schools Project, <a href=""http://www.chalkbeat.org/posts/ny/2016/09/06/a-new-program-will-give-100-new-york-city-schools-extra-mental-health-training/#.V88qLz4rK2w"">reports Chalkbeat</a>.', 'School leaders at Urban Assembly School for Applied Math and Science in the South Bronx describe their hiring process, <a href=”http://www.chalkbeat.org/posts/ny/2016/08/25/first-person-it-doesnt-matter-how-proficient-a-potential-teacher-is-heres-what-we-look-for-instead/#.V78G8JMrLow”>Chalkbeat reports.</a>', ""Well, having some disabilities for a kid doesn't bother this school and they really think that all of their children could learn as one which is actually wonderful. Though, they still deserved and have the rights like a normal person."", ""Students with disabilities don't receive an appropriate education-discrimination! Parents need to file a complaint with the federal government's office of civil rights. "", 'Chancellor Fariña presented 28 school guidance counselors with yellow roses and plaques at a ceremony held at the Department of Education headquarters. Amongst the honorees was Ronald Bath from Urban Assembly School for Applied Math and Science and Scholarship. Read more <a href=""http://www.wnyc.org/story/taking-notice-guidance-counselors/"">here.</a>', 'The Summer Quest summer program site at the Urban Assembly School for Applied Math and Science will have to prove its academic effects on summer learning loss to be considered beyond its\' three- year pilot mark. Read more <a href=""http://ny.chalkbeat.org/2014/06/10/in-its-third-year-an-expanded-summer-quest-looks-to-prove-its-academic-effects/#.U5iY2BaH_ww"">here</a>.', 'Is There Alot Of Fights? & Does The Teachers Be On You 24/7 ?']"
09X274,"['New Pre-K dual language programs to add Spanish language programs to The New American Academy at Roberto Clemente State Park, <a href=""https://www1.nyc.gov/office-of-the-mayor/news/077-19/mayor-de-blasio-chancellor-carranza-47-new-pre-k-dual-language-programs-across-every#/0""> according to NYC.gov.</a>', 'This school is terrible my children been attending this school since January 2017 we moved from another boro to the bronx this school does not know how to handle young children soon as your child act out they want u to take your child to get evaluated before they can come back to school the hell they put on me and my child was rediculous poor staff and nobody does the job right.\n', ""So far so good the teachers are good and very patient. The principal is also very good. Couldn't pod had a better staff. The PTA ROCKS THIS YEAR..."", ""My son attended this school since it opened and in the beginning yes it was rocky, because it was new. So everyone had to give the new teachers and principal a chance and a opportunity to present themselves. I am so happy that they are bringing great teachers to this community because our kids need it. This all start from the principal also who is patient and very tolerant especially with dealing with parents. I am happy that they picked him to run the school. So far this year everything is awesome.I personally have no complaints and hope that every parent will get a chance to experience what I have. The teachers are awesome and have a lot of patience with the children. It is an open school which mean whenever a parent want to drop in and check up on their child they can.  I am a member of the PTA which is also doing an amazing job. We as parents have to just strive for the best and don't never limit your child on what they can learn......"", 'This school is probably the worst school I have ever encountered. My child is a kindergarten student with special needs. My child has an active IEP clearly outlining the services he is to receive however the school for the entire year has yet to implement them. This school has no structure and often sends the children home as a consequence. This is completely inappropriate and counterproductive. My child has learned basically nothing because he is not being provided with the proper services.  My child has not only learned nothing but now feels stigmatized as a ""bad child."" I would advise any parent to please look elsewhere as this school is nothing but a headache.']"
09X294,"['<a href=""https://hechingerreport.org/everything-they-need-the-six-elements-that-transformed-a-school-from-one-of-new-york-citys-worst-to-one-of-its-best/?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">The Hechinger Report </a>highlights the many success of PS 294 and celebrates its community school philosophy: “Everybody gets everything they need every day in order to succeed.” Now that schools have closed due to the coronavirus, however, it shows how students at community schools are losing a lot more than their classes.', 'About 30 percent of students are in temporary housing, which means ""students sometimes have to travel long distances to get to school, and may show up to class hungry or sleepy,"" according to Chalkbeat. ""PS 294 has help through Bridging the Gap, a city program that has put 69 social workers in schools with high rates of student homelessness. Thanks to the city’s community schools push, a nonprofit provides mental health services to families."" Principal Daniel Russo said the city’s efforts have made a real difference at his school. https://www.chalkbeat.org/posts/ny/2018/10/16/you-try-to-triage-nyc-is-spending-big-on-counseling-but-staff-on-the-front-lines-say-needs-are-going-unmet/', 'The strategic efforts of principal, Daniel Russo, have resulted in PS 294 receiving the highest possible rating for student impact. <a \nhref=https://www.wsj.com/articles/how-one-new-york-city-principal-is-trying-to-transform-a-school-1525262401/>\n The Wall Street Journal</a> highlights the hard work of the principal and faculty.', 'PS 294 is among the schools with the most improved 2017 state math test scores, <a href=https://www.chalkbeat.org/posts/ny/2017/08/28/eight-top-10-lists-from-new-york-citys-2017-state-test-scores/> Chalkbeat reports</a>.', 'PS 294 students were surprised by a visit from Olympic athlete Jackie Joyner-Kersee, who distributed Nike products to aspiring young athletes. Read more <a href=""http://www.bxtimes.com/stories/2016/31/31-a-olympiclegend-2016-07-29-bx.html"">here.</a>', 'A PS 294 parent praises District 9\'s new superintendent, Leticia Rodriguez-Rosario for viewing parent advocates as partners instead of adversaries in their efforts to improve the region\'s troubled schools. Read more <a href=""http://ny.chalkbeat.org/2015/07/23/in-the-district-with-the-most-renewal-schools-a-leader-sets-out-to-fix-them/#.VbEkzGRVikp"">here</a>.', ""I'm very interested in sending my son to school there to start kindergarten but I am concerned with the over crowding of students, how is it possible for children to get a proper education in the class with too many students. Also PS 64 does not help the ratings on our school what r they planning on doing about that\n\nSincerely, parent of a pretty k student\n"", 'The Walton Avenue School is operating at 451 percent capacity making it the most overcrowded school in New York City. Read more <a href="" http://nypost.com/2014/09/07/citys-most-crowded-school-packs-in-4-times-its-capacity/"">here</a>']"
09X303,"['What this school offers and what it is all about just can\'t be said with words. This school expanded my curiosity and widened my intelligence. This school has a variety of amazing staff, students, and classrooms. Once you place your feet on their floor, they treat you as if you were family. The school principal, Monica Brady (or as ""Ms. Brady""), is an egalitarian. She believes that every single child on their floor, even the one\'s that aren\'t even their students, should truly know what love and family is. She also believes that the key to success is determination, passion, discipline (huge one), and commitment to achieve an objective. In this school I even learned, as a 2020 graduating 8th grader, that anything is possible, even the impossible. In life, to get what you want, where you want it, and how you want it, you must have enough ambition in order to get it. I can write millions and millions of paragraphs saying how amazing this school is, but I won\'t right now because it would take forever. The positive and nurturing climate is the greatest thing about my school. This school works very hard to create lasting memories through quality learning experiences and special events. That doesn\'t happen by accident. I really recommend this school to all students, grades 6 through 8, who are willing to strive further into becoming a better citizen in our world, a positive leader who will show other\'s how to be loving and passionate, and a person who is willing to make their future brighter. There is still time. There will always be. Even if it\'s 5.7 seconds left. But be sure to make it your best. Truly. Take the chance. The experience you will have at this school will change your life forever. Like it did to mine. \n\nSincerely,\n    Hilary Marrero (Graduating 8th grader who wishes to see you at 303 in the future) XOXO', 'Emilie Jones-McAdams, an ELA teacher at IS 303, has been awarded a 2019 Big Apple Award, a competitive annual prize that rewards “exceptional success” in instruction, fostering student learning, and contributions to the school community. Read more <a href=""https://www.chalkbeat.org/posts/ny/2019/05/17/big-apples-awards-nyc/?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">here</a>.', 'ELA teacher, Damen Davis, is a recipient of the prestigious Big Apple award, which recognizes ""exceptional success in instruction, impact on student learning, and overall contributions to school communities,"" as reported by <a href=""https://www.chalkbeat.org/posts/ny/2018/05/11/new-york-city-is-honoring-17-exceptional-teachers-heres-who-they-are/"">Chalkbeat</a>.', 'Bushra Makiya, 8th grade math teacher at I.S. 303 Leadership & Community Service, is one of the 17 recipients of the 2016 Big Apple Award.  The Big Apple Award is a citywide recognition program that celebrates the incredible work of New York City public school teachers.  Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/Chancellor+Fari%C3%B1a+Announces+Winners+of+the+2016+Big+Apple+Awards.htm"">here</a>.']"
09X311,"['Lucero Elementary School is among the schools with the most improved 2017 state English and math test scores, <a href=https://www.chalkbeat.org/posts/ny/2017/08/28/eight-top-10-lists-from-new-york-citys-2017-state-test-scores/> Chalkbeat reports</a>.']"
09X313,"['Ninety-four low-performing schools are now called “Renewal Schools,” by DiBlasio. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.', 'when i was going to this school is was the best thing that ever happend to me i loved it the teachers and staff even the principle', 'The school Has amazing teachers but bullies if the principal knows that your getting bullied she would do something sometimes if you i the class the nest second u will be in the office for having a fight n beating up the person many bullies talk n touch but cant fight', 'this school is not a bad school its just the kids that made it bad and they need to have more extra cirruculer classes but I left in 2 months because I was bullied and they need to control that in this school']"
09X323,"['Girls are Bronx Writing Academy are getting the opportunity to program their own computer games through an after school coding class sponsored by non-profit Citizen Schools. Read more <a href=""http://www.dnainfo.com/new-york/20150416/concourse/bronx-school-aims-teach-next-generation-of-female-coders"">here.</a>', 'Students at Bronx Writing Academy are getting an early introduction to STEM through an innovative after-school program through the non-profit organization Citizen Schools. Read more <a href=""http://www.bxtimes.com/stories/2015/11/11-stem-2015-03-13-bx_2015_11.html"">here.</a>']"
09X324,"['As of 2019, the school uniform: middle school is light blue shirt and navy pants while high school is navy shirt and khaki pants. As of now you can’t wear a sweater that’s not navy blue with writings/designs on it. Students are given pouches on the entrance every day to put their phones in and the pouches are opened only by metal openers when you leave school (which wastes a lot of time as it takes time for students to go to their first class and risk being marked late/absent). No actual focus on every day needs like; the bathroom: doors are short with big gaps on the sides of the door (easy for people to peek) and no locks (students have resulted in using their legs to keep doors closed). The school is ok but tend to focus on unneeded things like new stuff instead of focusing on fixing the problems that we already have.', 'bad kids alert !', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.', 'Ion kno I hope they do bro what’s the color of the uniform', 'Bro what’s the uniform color\nSince you sound like a nerd😂😭', ""it's a big problem that the school has yet to resolve"", 'i agree with u', 'Yo you crazy me come come at saturday😂😂']"
09X327,"['when can we order uniforms for new school year', 'are their uniforms', 'What that parent wrote is true.  This school sucks and it is the worst decision I\'ve made for my child in 3 years. There is favoritism, bullying, teachers who turn the blind eye to certain situations! The teachers are petty and the principal is worse.  She will take up for them even if she knows what they are doing is wrong. Ex. Giving the entire class an exam after refusing to teach them the material, so that they can fail and get""in trouble "" by their parents.  If your child gets punched in the face by another student and your child defends her/ himself, they will both be suspended!!! Teachers ""snap"" on students and some cant control their classrooms!!! They call home for every little thing. They have had incidents with weapons!!!! Just not a great school. I\'m sorry!!! Parents do yourself a favor, avoid the stress and dont believe the hype!!!', ""This is totally untrue I am still currently attending cmsp327 I'm an 8th grade student here and let me tell you this has been a wonderful 3 years. Teacher are very helpful and understanding and always try their best to help you. This school not only offers tutoring but they also offer afterschool homework help.Teachers treat everyone the same and give everyone the same consequences. I would love to stay here for high school not because they tell me to stay and that other schools are terrible, I want to stay because they have been so good to me. Ms.Ricci and Ms.Brown are 2 of the best principles I've ever had.I love them both because they are so loving and caring. I have never ever seen anyone with weapons or seen any one get harassed physically, sexually or mentally. Not to mention how this school has a 0 tolerance policy towards  bullying. This person above that wrote all those horrible things should be embarrassed because of how much they lied in this review. No one told me to write this I'm doing this from my heart because I can't stand when people talk bad about something I appreciate and love."", 'I went to this school from 6th grade to 8th grade. When the students would complain about the teachers ablility to teach we would be taken as a joke and told to go to class, I think they finally realized how bad the living environment teacher was when the 8th graders took the living environment regents and a majority of them failed even after we complained numerous times to both the assistant principal Ms.Brown and principal Ms.Ricci about her. Cmsp goes to 12th grade, and most of the 8th graders (current freshman) knew this and the staff definitely made sure of that. Always making comments on how cmsp is one of the best middle and high schools in New York and how we should all stay for high school as well, when some students said they were leaving cmsp they would then make comments about how bad the school is compared to cmsp, all they want is money. This school cares way more about enforcing the uniform rule than they do of making sure the students are behaving how they are suppose to and learning how they’re suppose to, if you say something to the teacher you’re not suppose to you get a talking to, you wear navy blue boots instead of brown or black you get a call home, lunch detention, after school detention etc. Another major issue in this school would be a major case of favoritism toward the students, there’s always been a student or two who can get away with whatever they please if they’re cool with the teachers, or principals and I’ve seen this happen so many times, they protect them so they never face the consequences of their actions. This school is extremely unsafe, I’ve seen people get harassed physically, sexually, mentally, people get bullied. I’ve seen kids with knives or weapons and the teachers will do absolutely nothing about it. Do not send your kids to this school.', 'are students over friendly towards all', ""I'm a student  at this school and I find this school very fun and strict  at the same time there are very nice teachers that will always be there for u if u need any help at all and CMSP 327 is  a school where you can't play games you have to be on your game and doing your best at all times yes there's students  here and there who are foolish  but at the end of the day we all get our work done for hope on having a good future  and the teachers at CMSP 327 give extra help to all students  even the students  that do good there is After school Tutoring  from 3:15 to 4:15 there is also Saturday  school where u can come and get help from teachers if needed there's also Saturday  schools when everyone has to go to practice  for the state test which is really help ful"", ""I'm Kyaisja and I'm a student in this school in the 8th grade and I would like to question that why we don't have flag football, or newspaper even though this website says we do? also I would like to suggest that we should have a chess club."", 'Chancellor Fariña visited MS 327 in her 70 school tour. What many of the schools have in common, Fariña said, is that something is working well. M.S./H.S. 327 in the Bronx has been hailed as a successful “community school” offering a collection of social services. Read more <a href=""http://ny.chalkbeat.org/2014/08/26/on-her-tour-of-city-schools-farina-takes-a-hands-on-approach/#.U_4eoktjcds"">here</a>.', 'The city launched a $52 million plan to improve attendance, learning and to increase parent involvement by turning 40 schools into community centers much like M.S. 327. Read more <a href=""http://ny.chalkbeat.org/2014/06/18/city-launches-52-million-plan-to-turn-40-schools-into-service-hubs/#.U6HroRaH_ww"">here</a>.']"
09X328,"['New Millennium Business Academy is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'New Millennium Business Academy was one of just three city schools that are part of the city\'s ""Renewal Schools"" program to meet all of its target goals in 2015-2016 <a href=""http://www.chalkbeat.org/posts/ny/2016/11/22/half-full-or-half-empty-new-data-shows-mixed-results-for-citys-high-profile-renewal-turnaround-program/"">Chalkbeat reports</a>.', 'New Millennium Business Academy has been removed from the State Education Department\'s list of struggling schools and no longer faces possible receivership. Politico New York <a ref=""http://www.capitalnewyork.com/article/albany/2016/03/8592483/schools-improve-struggling-schools-list-and-uncertainty"">reports</a>.', 'The mother of a New Millennium Business Academy student has written about the contentious decision to locate a Success Academy Charter school in the building, alongside three renewal schools. Read the article <a href=""http://www.nydailynews.com/opinion/gloria-kahn-kids-deserve-school-article-1.2352684"">here</a>.', 'Parents, students and teachers at New Millennium Business Academy Middle School are angry about plans to expand a Success Academy charter school in the building, saying it will cause friction and overcrowding. Read more <a href=""http://www.dnainfo.com/new-york/20150330/concourse/bronx-middle-school-parents-angered-at-success-academy-co-location-proposal"">here</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.']"
09X339,"['I.S. 339 has made ""demonstrable improvement,"" even though it is still struggling, the New York State Education Department said, according to <a href=""https://chalkbeat.org/posts/ny/2018/12/05/17-struggling-new-york-city-schools-improved-enough-to-avoid-extra-state-oversight-but-they-arent-out-of-the-woods-yet/"">Chalkbeat</a>.', 'IS 339 has been removed from the State Education Department\'s list of struggling schools and no longer faces possible receivership. Politico New York <a ref=""http://www.capitalnewyork.com/article/albany/2016/03/8592483/schools-improve-struggling-schools-list-and-uncertainty"">reports</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.']"
09X350,"['New Directions Secondary School will be joining the DOE’s PROSE program, which gives participating schools more freedom to make changes to their school day, class structure, among others, aimed at boosting achievement and providing more opportunities for students. Read more <a href=""http://proseschools.wikispaces.com/"">here</a>.', 'New York City Schools Chancellor Carmen Fariña <a href=” http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/College+Access+for+All+-+High+School.htm”>announced</a> on June 16, 2016 that New Directions Secondary School will be one of the first 100 schools in the city to be part of College Access for All. Schools in this program will receive $3.5 million in direct funding to help ensure that students graduate with clear college and career plans by 2018.', 'New Directions Secondary School is one of 27 New York City schools on the 2015-2016 list of schools considered to be ""persistently dangerous"" by the state Department of Education, based on the number of disruptive or violent incidents. Read more <a href=""http://www.dnainfo.com/new-york/20150813/upper-west-side/number-of-persistently-dangerous-city-schools-on-decline-state-says"">here</a>.', 'New Directions secondary school is a very tough place where students disrespect and attack the staff members, attendance is low, and the principal, James Waslawski, lies to parents and staff members about the future of the students and offers high hopes with disastrous results.  \nThe school got a 5 out of 20 on state measurements. Please, DO NOT SEND your kids there.', 'New Directions is cited in a report by Advocates for Children as one of the few schools in the city that specifically serves overage middle school students. Read more here: <a \nhttp://ny.chalkbeat.org/2014/09/10/one-fourth-of-citys-middle-school-students-have-been-held-back-before-report-says/#.VBMe7fldVgg"">One-fourth of city\'s students are older than their classmates, report says</a>.']"
09X361,"[""this school has very good education, like you'd type learn somethings . And the day teachers & after school teachers are very fun to be around with. But some of the teachers are always in your business and you can esaliy get suspended over the dumbest things. Also you need to check who you follow or add on snapchat and instagram because some teachers be making fake accounts to look at what you be posting. Oh and don't get into physical fights because they would suspend you, and it doesn't matter if you get in a fight somewhere not in school. and what else... oh and mostly every girl is fake so pick your friends wisely. and you can't use your phone or else they would take it for the whole day or they would send it downtown and you yourself have to go and get it. and you have to wear the uniform or else they will get you some baggy pants and a green school shirt and you would be embarresed. and on dress down days you can't wear pants with big holes and on the days you wear uniform you can't wear jeans because they think it's innapropriate."", 'this school has its moments', 'the teachers at this school are so nice and fun to be around its just the assistant principal', 'this school trips is trash all we do is go to the park,museum and movies and there is only like a 2 cool trip a year for each grade', 'its a good school but you cant do anything outside of school like fight bc the adults in the school will find out and they will suspended you even tho it was outside of school', 'this school has bullies', 'consequences in this school are very unfair and the teachers are always in your business but other then that this school is ok', 'DO NOT COME TO THIS SCHOOL ! i repeat DO NOT COME TO THIS SCHOOL !', 'this school is a bad influence to other kids', 'Consequences at this school is so unfair and the teachers are always in your business but besides that this school is good they always make sure you are on track to pass', 'theres bullies ! the teachers dont do anything about them!', 'theres a dance team thats really fun, lacrosse team, volleyball team, basketball tem. they are really fun and kids here enjoy the activities', 'The Highbridge Green School is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'The Highbridge Green School is ""an impeccably organized school"" and the principal  ""has high expectations for behavior and academics,"" a City College professor who supervises student teachers told InsideSchools. ""Students are engaged. The ENL teacher I observed was amazing. It\'s so clean and pretty!""', 'The Highbridge Green School is profiled in an Advocates for Children report <a href=""http://www.advocatesforchildren.org/sites/default/files/library/a_is_for_all.pdf?pt=1"">""A is for All: Meeting the Literacy Needs of Students with and without Disabilities in the New York City Public Schools""</a>.', ""It's a really great school . The teachers are always supporting you . They understand the way your developing . It's pretty cool how the principal involves the parents and the community for everything . I wouldn't change it for anything . Love Highbridge Love Green . \nSincerely , Stacy Madrid "", 'The Highbridge Green School has been selected to showcase the Middle School Quality Initiative (MSQI) in the inaugural year of Chancellor Carmen Fariña’s Showcase Schools Program. The program is designed to promote collaboration and sharing of strong practices. Schools that excel in a specific learning focus area will host educators from other schools to share their successful structures and strategies. Read more <a href=""http://ny.chalkbeat.org/2014/10/09/farina-launches-abbreviated-version-of-her-collaboration-initiative/#.VDfkKtTF8ui"">here</a>.', 'The school is located at 200 East 167th Street', 'Chalkbeat highlights a project by students at the Highbridge Green School in which they interviewed parents and community members about their immigration experiences. Read more <a href=""http://ny.chalkbeat.org/2014/04/07/highbridge-green-school-students-present-a-project-their-parents-helped-design/"">here</a>.', 'Students at Highbridge Green School do yoga before state exams to relieve stress. A science teacher with a background in neuroscience also leads meditation exercises. Read more <a href=""http://ny.chalkbeat.org/2014/04/01/with-state-exams-underway-schools-turn-from-test-prep-to-test-pep/"">here</a>.', 'The Highbridge Green School was created thanks to the efforts of a parent group called The United Parents of Highbridge, and parents have continued to be highly involved in the school community since it opened in the fall of 2013. Now the school is grappling with the question of how to include the parents in the school\'s decision-making process in the future. Read more <a href=""http://ny.chalkbeat.org/2014/03/18/at-a-new-school-started-by-parents-uncertainty-about-how-to-include-them/"">here</a>.']"
09X413,"[""Many people say bad things about this school, but it is not so bad. I feel as if the school would have been better if more opportunities were given to ALL the students. I was in the honor's class but it was not all that because there were some kids in the honor's class who, based upon their grades, honestly did not belong there. That was the bad thing. The good thing is that I was pushed to do my best, and took AP Spanish which helped me to get a college credit in Spanish, which was geat! I don't think there is any discrimination against non-honor students. Actually, non-honor students should feel lucky because they get to relax more and do not have to feel way to pressured like I felt sometimes, but it was worth it. So, downside is that the school needs to offer more activities. Also, they need more teachers and more subjects such as physics and another language besides Spanish. Not everyone wants to learn Spanish, even though it is good to learn due to it being a rising language. Another thing is that some of the staff need to be changed because many of them had really bad attitudes and disrespected the students. The principal needs to get himself together because before I left, he seemed to stop being seen and stopped calling the students winners. So, I don't know what was going on with him, but I hope he seems more excited about the school now. Medical detectors are good for safety, even though it was annoying sometimes. So, the school is not the most amazing school ever, but it is not the worst either. I think if opportunities can not be offered in school, the counselors should offer some outside resources that can helpful to ALL students. At least it does not have violence like TAFT had back in the days.  It seems much more safe. Good luck to whoever goes there, make friends, tell a counselor and your parents if you have problems, take advantage of any opportunities given to you, and don't give up!"", 'i got accepted into this school. i want to know how its like.', 'Me too', 'A math teacher from Bronx High School for Medical Science is featured as a ""master teacher"" on the lesson-sharing website BetterLesson, which put out a request for Common Core-aligned lessons. Read more <a href=""http://ny.chalkbeat.org/2014/01/15/city-teachers-featured-in-lesson-sharing-sites-common-core-launch/"">here</a>.']"
09X443,"['The Family School received $25,000 in federal grants to create a Spanish dual language program beginning in September 2015. Read more about the city\'s new and expanded dual language programs <a href=""http://www.dnainfo.com/new-york/20150114/downtown-brooklyn/40-new-expanding-dual-language-programs-coming-nyc-schools"">here.</a>', 'Education nonprofit Asphalt Green brings in coaches and fun fitness activities to help reign in recess at the Family School. Read more <a href=""http://www.ny1.com/content/news/education/208596/nonprofit-re-purposes-recess-chaos-to-encourage-fitness"">here</a>.']"
09X449,"['Principal Kristin Erat won the Teaching Matters Elizabeth Rohatyn Prize for improving math instruction. She tells Chalkbeat how she did it. https://www.chalkbeat.org/posts/ny/2018/07/27/a-bronx-principal-explains-secret-behind-25000-award-teachers-learning-along-with-students/', 'I was at Grant Ave again today. There was an evacuation of the building. I have been teaching since 1999 and this was the most impressive response I have seen. Teachers and administration were calm and prepared. All the children felt safe.', 'I have been working with teachers and the administration at Grant Ave Elementary School for the past couple of weeks as part of the Algebra for All NYCDOE initiative. The love and respect the teachers and the administration have for the students was evident to me during the very first hour I was there. Everyone believes in the children and views them as young people with endless possibilities in front of them. There is such a growth mindset all around! My heart is warmed each time I enter the building.']"
