dbn,comments
29Q132,"['PS 132 opens its new million-dollar playground. <a href=""http://www.ny1.com/content/news/education/210078/queens-school-gets-million-dollar-playground"">. See video here. </a>', 'Yes. This school is wonderful. Except for the lunch. I go to that school. 1 more year :)']"
29Q134,"['P.S 134 Langston Hughes School is not a school that up holds the laws. This school lacks discipline. The Chancellor code of A832 pertaining to bullying is overlooked. Students are being bullied continuously. Bullies who threatened and physically hit students are not suspended. Teachers discriminated and harass students are allowed. Principal and teachers join together to discriminate against students whose parents speak out against their abuse. Teachers punishing students, by limiting their lunch period to 5 -10 minutes. Cell phone policy not being followed. Specific students are singled out harass and their book bag inspected when they have not violate any of the school policies. Teacher lock student book bag in classroom and dismissed class to punish student. Student ask Janitor to open classroom for book bag, student was chastised in front of peers and punish the next morning. Parents are not aware of the continously abuse teachers are inflicting upon their children. The parents who are aware and speak out. Are Silence. Complaining to District Office is waste of time. Their goal is for the schools and the schools only. They do not help parents. Parents be aware of this dangerous tactic against your children in P.S. 134 Langston Hughes School.', ""I started at PS 134 in the sixth grade in 1960. Back then, it was an 8B school but in 1962, the 7th and 8th grades at PS 134 and several other schools in the area were re-organized as JHS 192, Linden Junior High School. However, the new school's building was still under construction when we graduated in 1963, so we were still \nhoused at our old school buildings. One of the others was PS 118.\n\nIt's been a very long time since I was in my old neighborhood. We moved away in 1965 when my father, who worked at the old Brooklyn Navy Yard, was transferred to Long Beach California. I expect to be in New York for a few days in December. I'll try to find time to come have a quick look at my old school.""]"
29Q135,"['Love this school.  My four sons graduated here.  My daughter is graduating this year and she loves her teacher Ms. Dunkin.  One the best thing this school has is the choir (Mr. P is wonderful).  There are many other great teachers and the new principal is hands on.  I had an issue and Ms. Lagnese called me herself.  Her assistant principals are very knowledgeable, too.   Highly recommend it!!!']"
29Q136,[]
29Q138,"['It\'s sad to say, but to put an influential child in this school, is throwing them into the belly of the beast. The teachers have absolutely no control over the behavioral incidents presented to them and appear extremely overwhelmed with the children. Although there may be great kids in that school, the children with disciplinary issues appear to take precedence.  A parent can be called 3 or more times a day, which is ridiculous because at what point is a firm hand or curriculum established between the faculty and the child. I have become quite familiar with the school and its staff and feel a great empathy for them.  Parents need to be held more responsible for the behavior problems or special classes may need to be designed in order for these children to realize that certain behaviors will not be tolerated. All one has to do to assess the actions of activities in this school is take a sneak peek in the cafeteria during lunch time (I have never seen anything like it).  They can also stand outside on the street at dismissal time and boy will they get an eye and earful. Although kids are going to be kids, I would love to turn my back and know that my children are in the hands of professionals that are not afraid of doing their job without biases. We cannot be their friends, because at the end of the day children fall short on deciphering between discipline / learning and ""friendship"" from an individual in the authoritative position.', 'PS 138 in Queens is one of 11 schools featured in the findings of a federal investigation that revealed 83% of New York City elementary schools are not ""fully accessible"" for students with disabilities. Read more <a href=""http://www.nytimes.com/2015/12/22/nyregion/most-new-york-elementary-schools-are-violating-disabilities-act-investigation-finds.html?ref=education&_r=0"">here</a> and see the report <a href=""http://www.justice.gov/usao-sdny/file/801171/download"">here</a>.', ""Terrible school I go there now in the 7th grade and people bully me. Also, the principal Mr. Mac doesn't pay attention to the students enough and the cafeteria is very dirty and the kids are very disrespectful."", 'Not true- Go talk to the principal mr. mack and he will find out what is going on with that bullying. speak up that is the way to get things changed.']"
29Q147,"[""I'm currently in my last year of high school and I can say that, I'm so glad that my ps/Ms/147 days are behide me. When I went off to high school I realize how uneducated I was. Coming into freshman year of h.s I had lacked basic knowledge that I should have  already learn from Middleschool and Elementary school. Not only that but from my experience back than the kids were terrible and there wasn't much order to control them. Kids would often act crazy in class rooms and bully other students.While Teachers would be very bias towards the students that commenly were the bully. Displining them to the smallest extent and perceding to joke around with them. In fact some teachers would say nasty and personal comments towards students. There are few staffs that I can remember being professional. Anyways I'm so glad that I had improve so much academically in high school and and received so much support from my teachers. The amount of stories that I have about that school is enough to pervent any parent from sending their child there. If I could, I would have pervented my mom and dad from sending me there. I Hated that school back than and I hated even more often I graduated. Hopefully they changed things up. God bless those students."", 'Dads from PS/MS 147 are featured in an article on the U.S. Department of Education\'s blog Homeroom. You can read the blog <a href=""http://blog.ed.gov/2015/10/calling-all-dads-nationwide-efforts-highlight-ways-fathers-can-get-more-involved-in-their-childrens-education/"">here</a>.']"
29Q156,['I have a ten year old who went in a good child and now have a behavior problem ask the school to let me take him out of that school because it did him no good. They decided to label him a trouble kid to keep the school from being responsible for his behavior I want him out of that school if anyone can help me please advise me!!\n\n\n\n\n\n']
29Q176,"[""I have had all three of my children there, They have all had the same teachers. I grew up in the neighborhood and I'm still around. Principal Arlene Bartlett is the best. She is dedicated and is always outside the school greeting the parents everyday after school. My children love Mrs. Vaughn. My oldest went to Medgar Evers College Prep thanks to Ms. Yvonne. She, as of August 10th 2018, is now at Clark Atlanta University! The others are following those footsteps. Everyone knows everyone and its a safe, concerned, and wonderful environment. I dont know what I would have done without them."", 'Over 20 fourth- and fifth-grade P.S. 176 students participate in the internationally acclaimed Future Problem Solvers program where they develop their critical and creative skills to unpack and respond to local and international problems, <a href=""http://www.qchron.com/editions/eastern/no-problem-too-tough-at-cambria-s-ps/article_7034c104-9729-5c7a-8f92-34726c33493f.html"">the Queens Chronicle reports</a>.', '', 'Insideschools, this Cambria Heights, Queens school is NOT the one under discussion in the DNAinfo article.', 'Thank you for your comment @mommathree:disqus. We have removed the above newslink due to confusion regarding the listing of PS/IS 176 in the article.']"
29Q181,"['This school is by far the best in the neighborhood! My children have benefited immensely from the support of the teachers and staff. Principal Wheeler, Vice Principal Brown and Parent Coordinator Ms Brown are just a few of the names that stand out from the excellent team that PS181 has. Anyone in doubt must make a trip down to the school to understand that this school is your best choice if you live in this community! Bravo PS 181!! Keep up the good work!!']"
29Q192,"[""I.S.192 is the worst! A Teacher accused me of talking when it was a student behind me! I honestly wanna sue the school so badly right now! Who's with me!?"", 'I’m a student from this school and I recently moved.When people come to evaluate the school they make an announcement and tell everyone there coming but on other days when there not coming the students act crazy as well as the teachers not all though. For example,Ms.carter. She’s a social studies teacher who was in the army. And all of us get that she’s in the army but she flips out at the kids for stupid reasons. And one time my friend fell in the hall by accident and she saw so she yelled STOP PLAYING AROUND OR IM GUNNA BEAT YOUR A**. Then he started crying and that was it. And when we have her on a daily basis, we have another teacher with us. She  absolutely hates her. At one point she started arguing silently in front of the class. And another problem is that kids all ways cut class and they don’t do anything about it. In my opinion I think it’s the teachers that makes the school bad that’s all I have to say', ""Exactly, the teachers are the ones who are doing the wrong, they abuse the students. Like they're some prop or something, they also threaten them."", ""My child goes here and had an incident where his face was viciously scratched because a girl said that he stepped on her foot (to which he was apologizing even though he said he didn't step on her foot and the girl attacked him.)  The school handled it horribly. There was no supervision when it happened and some of his classmates had to take him to the nurse.  The school was supposed to follow up with me with what would happen to the girl that attacked my son, but never did.  This happened right before the Christmas vacation. I recently went up to the school to see if the girl was reprimanded and all she allegedly received was a 1 day in school suspension and counseling. I tried to speak with the principal, but she refused to meet with me  and had her secretary tell us that the vice principal gave the girl the one day in school suspension, and that we couldn't talk with her because she wasn't in the office. Parents please think twice before sending your students to this school, because it's obvious the administration of the school doesn't care."", ""I have been going to this school for over a year and I would not really recommend parents to send their kids there... Even though the school has some great pros: like the teachers, many students may say the teachers only pass you if they like you but I find that as a lie... Our teachers really try hard with us it is just that most students have no manners, I can bet you if the kids paid attention to the teachers they would be scholars... The only reason why I said, I  would not recommend parents to send their kids there was because the language, most of the kids at my school have no manners... They skip class, curse and don't care if anyone hears them and plus they rape each other meaning squeezing in places people should not be squeezed... You may be wondering how that applies to your kids but they do that in class at times and distract kids from their learning because the teachers have to take time out to talk to them and they still don't listen which cause your kids to less learning time."", ""I'm in 8th grade this year. And it's my last year in this school. Honestly I'd rate this schoo https://uploads.disquscdn.com/images/b80535ac014a5adf8062bb76ec0697ff34a736106f873889a9e81a785bce45a2.jpg https://uploads.disquscdn.com/images/26252042149665da54eef6cb69f005ee946a4189603f6a2f6b100f6f0c93d3b5.jpg l a four. The teachers and great and constantly replay to make sure the students understand and they keep contact with parents. For instance my friend her mom has kept contact with our teacher to make sure that my friend is raising her hand asking questions and is always active in whatever lesson we do. The school has lots of fun activities my favorite was last year we had a masquerade ball. As well as Halloween ball. My favorite teacher is Dr. Ross oh man he is amazing he throws parties and goes way out for our classes. You'd expected so little but when you arrive your blown away. He teachers us different topics he brings in animals (beware 50/50 chance they may be dead lol) and he keeps us entertained. I.e he gives us candies or chocolate when we are watching videos on any topic. And during test he plays music for us to calm us down. The one star that missing is because of the students. Some are just how you say problem starters. Like these girl who try their best to bring me and my friends down but they can't even answer a simple question on the board. But the school is great. In a way. The school does lots of fun performances and have cleaned up their old ways. Girls bathrooms now have a pad and tampon dispenser. They are really taking care of us. Rebuilding the bathrooms. I'm really gonna miss this school. "", ""I am done! And based on my last 3 years in this school I will never send my child here its not the teachers its the students. And they need to get rid of the rich dollar's they aren't fair at all "", ""im in 8th grade right now in this school, and i cant wait to graduate. my class 802 is so disrespectful, rude, loud, and have so much bullies. this school is the worst school i ever been to. I use to have like 100's 90's 80' average on my report card. now i have 70's this school allows the kids do whatever they want, eat in class, talk, use electronic devices, etc. and It's dirty the whole school is garbage. the only class thats clean is the science teacher (Mrs. Noisette)""]"
29Q195,"[""I was also a student there and I was in janera's class . we did not even have to wear uniform.""]"
29Q208,"['PS/IS 208 has one of the largest numbers of faucets with high lead levels among all New York City public schools, the <a href=https://www.nytimes.com/2017/04/28/nyregion/new-york-schools-lead-water.html?rref=collection%2Fsectioncollection%2Feducation&action=click&contentCollection=education&region=rank&module=package&version=highlights&contentPlacement=1&pgtype=sectionfront&utm_source=Master+Mailing+List&utm_campaign=50f67356e1-EMAIL_CAMPAIGN_2017_05_01&utm_medium=email&utm_term=0_23e3b96952-50f67356e1-75750697>New York Times reports</a>.', 'Actually PS/IS 208 is in District 26, not District 29.', 'Yes, PS/IS 208 is physically located in District 26, but it serves District 29 students.', 'Ahh, yes, thank you. I was always wondering what made PS/IS 208 and PS/IS 266 different. Thank you!', 'Overall this is a wonderful school but this year we have encountered an unusual situation. It is my understanding that the graduating fifth graders are to move over to the middle school, yet they do not have a graduation with a special ceremony. It is also very exciting to see all of the awards that the children receive yet with the awards based on scoring the children who because of needing help have their averages lowered will not receive an award. How would this particular child feel included in the ceremony? Would this child even attend? Or rather, would they already dealing with learning difficulties feel that they are not as good as the rest of the class? If there were only a few awards per class given I could understand but to go from receiving awards every year since first grade to now as a graduating fifth grader receiving none bruises our childrens self esteem. Understanding their needs for extra help should also continue past the end of the school year. What harm is there in celebrating all of the achievements our children have attained? Despite the difficulty school presents to those children that need extra help in class they have succeeded! They are moving on! They deserve to be celebrated and in moving up from fifth grade they will know that hard work pays off. ', 'This school is EXCELLENT!   My son has ASD and is in 12:1 classroom setting where he is getting the individualized attention that he needs, however he is doing the SAME work as his neurotypical peers across the hallway.   The academics are rigorous and the Common Core Curriculum is definitely followed and maintained.   I have had to relearn all kinds of skills in order to assist my son in his academic pursuit, but IT IS WORTH IT!']"
29Q238,"[""This school, Susan B. Anthony, for me isn't a horrible school... It's just the staff and the children are just something I don't want to be around. When I first got there I was new and didn't really know what the school was about but I met children... No, I encountered these rowdy children that thought that looks, materialistic things meant that you were better than someone when that didn't matter. This school isn't for children that WANT to LEARN, and WANT to succeed, and better themselves. This school and I'm sorry to say this... Is the school you bring children that you want to be nothing in life. This school isn't going to bring your child to his/her full potential. You would go to this school if this is your last choice. If you have nowhere else to go, and I wish I would've known this before going. This is my last year here starting September, and all of you should know that this isn't the school for you ONLY if you want to better yourself if you don't care about these short but important years of your life then come and join the wretched party of the Good, the Bad, and the Dirty."", 'Do we have to were uniform on the first day of school', 'I been in that schools for a years .I am going to the 7th grade .So far that school is amazing me and my squad be cutting class.and we be getting fought ', 'im in the 8th grade now and oh lord they said we the wrost 8th grade they ever had lmao but its fun or the most part i cant wait to leave tho i hate the uniform.', 'this is a very excellent school so i have heard i called the school for my child to enroll she will be attending September i can not wait for my child to attend I.S 238 i also recommend that you enroll your child here before it is to late', ""Wisdom iheanychuckoo it's Angela Zelaya your friend from that school we both had that same home room teacher"", 'Yup, the Art teacher, and the librarian is still there.', ""yup they're still here.""]"
29Q251,[]
29Q259,"['Chancellor Carmen Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. Eagle Academy for Young Men III was chosen to host Catherine & Count Basie Middle School 72 and Pathways College Preparatory School: A College Board School. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.', ""Don't listen to these people pathways change I'm a 8th grader going to 9th grade in pathways.....pathways have there ups and down but at the end it's amazing ride this year I take the regions  one year early and I went up a readin level i was  suck on the same reading level forever but I change this year. I now know the real me because of pathways also I now know wat. I'm gd. At and wat I'm bad at the thing I'm gd. At is math science and dance and things I'm bad at is ela but don't worry I have gd. Teacher that help me So far they are doing a gd job...... I can go on and on about my experience. In pathways but I will be 40 years old when I'm done I'm just here to say let ur child go to pathways it's a gd. School. They will surprise alot most of the time the surprise is gd. And sometime the surprise. Is bad but at the end of the day u learn something that u never would of learn at another. School thanx for ur time\n""]"
29Q268,"['A Spanish Dual Language program will be starting at P.S./I.S. 268 in the fall, as reported by the <a href=""https://jacksonheightspost.com/city-to-add-bilingual-language-programs-at-14-queens-schools-this-fall"">Jackson Heights Post</a>.', 'Well its nice that the school will have physical activities. Hopefully the Board of Ed. will be able to provide a functioning administration so these children stand a chance after leaving. ']"
29Q270,"['This school needs new leadership.  It is fine that the principal Chayvonne Harper and her two assistant principals are nice, and give off the appearance of efficiency and effectiveness.  In actually, it has not been proved to come to fruition.  My children attended this school from K-8, having the experience of both the previous principal Ms. Andrews, and the changes under Ms. Harper.  We have also experienced the same under the previous assistant principals and the new.  When your staff ""flees"" -- leaves in exodus -- that is a sign.  When some of your staff live in the area and are familiar with the community, the kids, etc. - that is also great -- but don\'t send their children to this school -- that is also a sign. (Maybe they don\'t want to be with their children all day; but, if this was a truly ""great"" school, they\'d have them their with no problem.)  The biggest issues with the administration is lack there of.  There is very little follow-up and follow through.  When one child was ""moving up"" to 6th grade, the assistant principal sent a notice home requesting that all children show up in their Sunday best.  She showed up in ripped jeans and a t-shirt.  \n\nLet\'s talk academics.  In relation to many schools across NYC, you have teachers who are their to teach and lead, and others their for the paycheck, the summer off, and the knowledge they can\'t be fired. That is evident in the lack of challenging work presented in many of the subjects.  Many people posted about a particular math teacher -- that teach remains inadequate, inefficient and ill-equipped.  She also remains a teacher in this school.  Also in relation to many schools across NYC, you will have students who shine! They are innately curious, and thereby studious and they excel and would excel no matter their circumstance or surrounding.  For the rest of the students who require focused, broken-down, explicitly explained curriculums, that will be a challenge to locate here.  The teachers appear to be on a scheduled agenda to get in a specified amount of work in a specified amount of time.  If your child is not picking up those lessons within that time-frame, they will be left behind, because the class must move on. With regard to the mention of the music teacher as mentioned below -- my children learned the recorder for 4 years - a purchase the parent has to make.  There are very few if any other instruments.  My children never returned home with an art project. \n\nLet\'s talk physical space.  The building is approximately 10-15 years old - and yet last required a completely new roof.  The gym is built for kids no older than 6th grade, yet the space is occupied with 8th graders (experiencing growth sprouts and body development).  The space was not built with middle schoolers in mind, and has not been adapted for such.  (There was a child who had to be sawed out of a desk, lawsuit pending).  There are no lockers in the school - so children must carry every book they own, and wear their coats all day through out the weather appropriate months. Retro-fitting of lockers, at least for the 60 or so kids in middle school is physically possible, but questionable if fiscally possible. \n\nI used INSIDE SCHOOLS to help locate a school for my children to transfer to.  I see their work in investigating every school with credibility, especially as I\'ve met in person the leader of the organization.  Comments shouldn\'t be all negative but they should share the concerns -- which is what a parent what\'s to know honestly if they are on this site.  So, PS270Q has a very caring PTA, has ""nice"" teachers and administrative staff.  But if you want a great education for your child(ren) this should not be your first choice (or second).', 'How do u apply for this school', 'My Son attend  this school  the Principal  Mrs Harper  is Great.She makes changes...She and Vice Principal  Work Hard to make the school a Better Place for the students...I Recommend  PS 270 to All Parent  who Wants  Some Discipline and Order...This School Offer A Better Learning  Environment  for Children Than A lot of Other Schools do..SomeTeachers Show Interests  in the Children Learning..And They Make Recommendations  too...Sign (The Ivery Family)', ""I am completely outraged by this school. I have seen many things that could be health hazards. Let's start with the cafeteria food. My daughter came home and immediately threw up. The meat is pink and the beef is undercooked. They are practically poisoning our children. I am outraged and this school should be immediately shut down for their work. They don't even give a good enough education. My daughter says that in her math class they worked on their first problem all period. Also, when she went to turn in her work, the teacher just slammed it on her desk and yelled at her to sit down. Next, the rat and roach infestation. My daughter has seen both rats and roaches in her classes and the teachers enjoy blaming the students for this problem. Do yourself and your child a favor and send them to a better school than this rat and roach infested place"", ""It's an okay school. Nothing special."", 'I miss Mrs. Andrews', ""I remember the music teacher taught students the guitar, recorder, flute, clarinet, drums, trumpet and sax.  The school had 35 guitars so that's what he used on a daily basis though.  You can't teach the students to play instruments that the school doesn't have.  The other instruments mentioned were rented by students who were interested in learning them.  All students in middle school were asked if they wanted to rent instruments and participate in the concert band.  It would have been an unfair financial burden to insist that all families go out and rent an instrument that could cost $100 or more.  So, as mentioned, they used the guitars because that's all they had.  The arts program is lead by a VERY talented and caring teacher who works very hard to help the students learn not only the fundamentals of art but also an appreciation of the visual arts in general."", 'Yes they do i am cureently a senior']"
29Q283,"['Schools Chancellor Carmen Fariña <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/College+Access+for+All+-+High+School.htm"">announced</a> that Preparatory Academy for Writers will be one of the first 100 schools in the city to participate in College Access for All. Schools in this program will receive $3.5 million in direct funding to help ensure that students graduate with clear college and career plans by 2018.', 'Eighth grader, Zerina Caraballo chose Prepatory Academy for Writes as her first school pick. She prioritized schools that offered courses in forensic science, along with specific sports programs. Read more  <a href=""http://ny.chalkbeat.org/2015/12/02/from-the-bronx-to-brooklyn-how-six-eighth-graders-handled-high-school-applications/#.Vl8WVniFL8E"">here</a>.', 'I currently attend this school and im in 8th grade. To be honest i say this is a good school, there are other better schools but it is better than going to 231. The only problem i have is that some of the classes can be about 2 hours long and it takes time to get use to, and the teachers are sometimes rude and grumpy. But all in all this is a good school and i say you or your child should attend this school!', '1st amendment rights person, freedom of speech, press, and religion. People have a right to express their opinions whether or not it may be derogatory or rude.', 'shut up Mr. Anderson betta dan your principle']"
29Q289,[]
29Q295,['https://uploads.disquscdn.com/images/4d0a2c9542e54f605752f9c6d2cf08ec0c2001563a32694e8507c5c1299a616c.jpg Hello nice school.']
29Q327,"['Founder of Eagle Academy, David Banks, spoke at the 2016 Democratic National Convention and students recited the poem, Invictus, which received a standing ovation.  Se the full video below: https://www.youtube.com/watch?v=P93M_aB-VAo', 'Chancellor Carmen Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. Eagle Academy for Young Men III was chosen to host Catherine & Count Basie Middle School 72 and Pathways College Preparatory School: A College Board School. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.', 'Amidst the debate on charter schools, <a href=""http://www.nytimes.com/2014/03/16/nyregion/in-debate-on-charter-schools-hybrids-offer-an-answer.html?_r=0"">The New York Times</a> held up the Eagle Academy schools as examples of successful hybrid schools, which strive to offer low-income children something like the experience of a private education within the context of the traditional public system. However, after taking a closer look at the stats, Diane Ravitch argues that the Eagle Academy schools shouldn\'t be portrayed as ""miracle schools."" Read more <a href=""http://dianeravitch.net/2014/03/18/eagle-academies-not-miracle-schools/"">here</a>.']"
29Q355,['These post were from 2 years ago people doe seemed to noticed and turned this school around. yes i must agree there was a handful of nasty and terrible students who we no longer have to put up with because there kicked out.The principal ms hollaway is nicer and stricter than ever she constantly messages homes about upcoming events and things going on. the school has multiple clubs it also has pta meetings to tell the parents whats going on. the school is trying its best to help the sudents they have after school and tutoring and test prep.they also have art programs so students have experience when signing up for high schools and we now have FULL TIME TEACHERS. this school changed ALOT fights are uncommon and usually occur away or outside of school. It couldnt have been anymore decent']
29Q356,"['The information on this site needs to be updated. I am a parent at this school and things have drastically changed. There is also a new principal, so please update your information insideschools. Your survey results are outdated.', 'First of all I was a first Generation student there and the teachers that we had, had nothing but respect and wanting the best from their students. Sure students even back then were bad and maybe still are, but if you are being sexually harassed you should report it to the staff and your parents! We also had Journalism and student council.But I agree it was a bad school the safety level I would give it at that time was like a 3/10. I remembered one kid smoked pot and the whole class had to stay back at lunch time. I remembered people getting bullied and girls touching each other in the bathroom. Also Friday 8th period Twerking contests in our ""Art"" class.', 'so true the schoolmis overcrowded with disrespectful student the teachers seem okay this school is crashing the other two are good', 'Probaly the kids are acting up and being dumb and this is not high school with honors']"
30Q002,"['The school plans to eliminate their use of transportable classroom units and construct a permanent space to accommodate their student body, <a href=""https://www.dnainfo.com/new-york/20171025/ditmars/ps-2-expansion-permanent-addition-to-replace-longtime-temporary-classrooms"">DNAinfo reports</a>.', '<a href=""http://qns.com/story/2018/02/02/dozen-queens-schools-get-reward-state-high-academic-marks/"">Website QNS reports</a> that PS 2 has been named a Reward School by New York State.', ""Wonderful school to have your child in, excellent teachers, administrators, the best parent coordinator to assist you with all your questions. It's a safe school with an excellent PTA who does so much for the children, administrators make an effort to speak to all parents and welcome everyone. It's like a small family., my daughter is currently in the 5th grade excelling with all the support of her teachers and she will deeply miss PS 2, when she graduates. "", 'PS 2 has won special funding for technology upgrades through Councilman Costa Constantinides\' participatory budget process. Read more <a href=""http://www.dnainfo.com/new-york/20150507/astoria/new-dog-run-park-school-upgrades-coming-astoria"">here.</a>', 'however now they rent giving enough\n hw']"
30Q010,"['the school overall is pretty great however the teacher aren’t. i am currently in this school and i can say my spanish and drama teacher aren’t.  they do not teach what so every. lol', 'Do i have to use the schools uniform or can i buy something thats looks like the school uniform?', 'The children’s choir Voices of Haiti performed a short concert at IS10. The choir traveled to New York City from Haiti to sing alongside Andrea Boccelli, according to <a href=""https://qns.com/story/2018/12/13/haitian-american-students-connect-music-astoria-middle-school/"">QNS</a>.', ""I loveeeee I.S10! It's so much fun especially if you get chosen for making the yearbook ;)"", 'Hey This is my first month being in Is 10 it is a pretty good school but it is not the best. I\'m in the 6th grade and I feel like they push kids a little to hard especially if you are in enrichmond or honors having to have a 85, 90, 95, as your overall grade too much. My sister told me about her experience at school she said she used to be in the enrichmond class and got an 80 on a project she told me she got kicked out and after she started crying. I feel like the put too much pressure on kids some of the teachers are not really that nice in my class my teacher always says oh I can\'t believe this is my enrichmond class and it makes me feel bad. Bullying is a big thing especially in this school I have seen people being bullied and teachers not doing anything about it and it\'s not fair. At the same time I want to help the person but I don\'t want to be caught up in something that will effect my grades. I have also seen racism people make fun of others for being different. Also,  I DO NOT LIKE MY GYM TEACHER!  Everyday we play soccer no other sports she is very soft \n She does not know how to yell and she has A very squeaky voice and the older kids disrespect her, and everytime we play soccer the other team wins and they be lying also when we score goals she says ""I did not see that"" or ""It did not count"" I do not know if she feels that to get them to be nice to her she has to make them win but to me that is not fair. The lunch is not really that good everyday is PB&J for me I do not like anything else. I have seen the comments of people saying it is the best school it\'s probably a lie or it\'s because their teachers do not care about them and they let them do whatever they want.  Uniform is alright  but they be annoying sometimes like it can be freezing cold and you put your jacket on your uniform and they yell at you or send you to detention like it\'s annoying. My mom made me go to this school because it was the only middle school that was close I asked her if I can go to a better school but she said no because she does not trust me traveling by myself. I like my math teacher Ms. Papas because she is very helpful and she actually helps you instead of shooting at your throat and expecting you to know everything,  \n Instead she explains things step by step. Science is good I\'m going to the lab soon.  Anyways for parents or children please read this because I like this school but if you want your child to get the best education aim for something higher.', ""As a former Teacher at IS 10, I can only share positive things, specifically:\n\nParents - Your child will receive a solid education from a fine institution which has a hardworking, dedicated, friendly and talented staff.  Your child will become part of a community of learners that are deeply cared for and loved.  They will be very, very safe and enjoy their middle school experience.  You will never regret sending your child to this school.  \n\nFuture Teachers - If you are lucky enough to get selected to join this amazing group of educators, you won't regret it.  I can honestly say that this staff is like family and I miss them dearly.  Due to child care/transportation issues, I needed to change schools, otherwise I would have never left.  I was there 4 years, and it was wonderful.  The tone and vibe are 100% upbeat and people are genuinely nice and willing to help you.   Teachers support other Teachers and every staff member is treated with respect.  \n\nAdministration - Principal Lopes is a class act!  He runs the school with a deep concern and passion for the children.  He respects you as a professional and allows you to have a personal life.  He does not micro-manage and empowers you to grow in your profession.  He values the staff and is 100% trustworthy and fair.  He listens to you and supports you.  You aren't going to get better than Mr. Lopes.  He's the kind of boss that you want to make happy and earn his respect.  \n\nI was lucky enough to report into Assistant Principal Altan.  There aren't enough words to describe how appreciative I am for all that she did for me.  I was the School Librarian and any time I asked for supplies or needed anything for the library she always said yes.  100% of the time.  She's kind, fair and a great listener.  I was empowered to grow in my profession and given the flexibility to improve my craft and incorporate my vision for the library.  She's a person of her word and highly trustworthy.  \n\nBottomline, if your child attends this school or you're lucky enough to get a job, it will be a worthwhile experience that you won't ever regret.  A happy staff equates to a positive learning experience which enhances the student's lives.  This review is long overdue and I could go on, but I'd just be raving and I think you know I'm a huge fan."", 'I.S is the worst school on history teachers do not care about you and. they are very mean', 'Hi i am a student going to is 10 i have read all your comments on is10 and from your comments is10 is the best school!!!!!', ""IS10 is the best school all around everything is great there so whoever doesn't like this school your crazy the have rules for a reason water bottles are banned because they make a mess. The only time you can drink any drink is at lunch is because lunch is made to be messy but don't worry the dean make you clean it up or else you wont got upstaris so yes iwould recomened this school its aewsome!!!!"", ""I would not recommend this school. \nI'm a senior at this school and my experience was great. Nice friends, lots of laughs….. but at the end of the day does it improve any education of mine? My grades are exceptional and the teachers are encouraging at times but they would see bullying happening and they would discard it. \nThe uniforms aren't comfortable at first but you can get use to it.\nGym isn't that great. There are no proper working water fountains in either of the two gyms (and on some floors) and water bottles are banned. There are vending machines at lunch but they said we were not allowed to use them. They only possible time drink water is at lunch which varies depending on what academy you're in. (NYU- 4th, Columbia 5th, ST.Johns-7th)\n The point is that this school is okay but I encourage you guys to aim higher! It was a nice experience but if I could go back and change time, I would have forced my mom to let me go to another school."", 'Well i just realized this comment was 3 years ago. Good to know.', ""Actually you can drink water in gym. And you can use the drinks vending machine, not the snacks. I have seen some idio- i mean, not very smart thinking people try to be sneaky and get food from the vending machines and the looks on their faces when they successfully buy the chips is priceless. Jokes on them, they're expired. Lol."", 'yass', 'WHAT ARE YOU TALKING ABOUT', 'IS 10 will enter into a partnership with the Museum of the Moving Image as part of Teen Thursdays, a new after school initiative to enable students at middle schools across the city to take advantage of rich learning opportunities available through local cultural institutions. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2013-2014/Chancellor+Fari%C3%B1a+Celebrates+Launch+of+New+Pilot+Partnership+Between+Middle+Schools+and+Cultural+Ins.htm"">here</a>.', 'WOAH THIS COMMENT WAS 14 YEARS AGO! HI PERSON']"
